G?o~DK,8,12,4,3.999999997070422,-2.9295779135907196e-09,False,4,0.0014453119947575033,solved,1.8011552174609333e-10
G?o~DS,8,12,4,4.000000000858381,8.583809218976057e-10,False,4,0.0013592090108431876,solved,6.636649390759543e-11
G?o~D[,8,13,4,4.000000002819509,2.819509070661752e-09,False,4,0.001413862977642566,solved,2.083240478081501e-10
G?o~Dc,8,12,4,3.9999999981652286,-1.834771445885508e-09,False,4,0.00138102300115861,solved,1.1899401351056361e-10
G?o~Dg,8,12,4,4.000000000658989,6.589893075670261e-10,False,4,0.001387894997606054,solved,5.410630052271784e-11
G?o~Dk,8,13,4,4.000000006829487,6.829487197990147e-09,False,4,0.001421790017047897,solved,5.480542110663441e-10
G?o~Ds,8,13,4,4.000000070970478,7.097047838300341e-08,False,4,0.0011271760158706456,solved,7.921517869165756e-09
G?o~Dw,8,13,4,3.999999999014822,-9.851781612724153e-10,False,4,0.0014017070061527193,solved,6.115551436971138e-11
G?o~D{,8,14,4,3.999999992677952,-7.3220478569169245e-09,False,4,0.0013846709916833788,solved,4.247548223643048e-10
G?o~EK,8,12,4,4.0000000042507455,4.250745533340705e-09,False,4,0.0012193389993626624,solved,6.753144708544823e-09
G?o~ES,8,12,4,4.000000002075456,2.075456251304786e-09,False,4,0.0014184210158418864,solved,1.7977543063348824e-10
G?o~EW,8,12,4,3.9999999914701276,-8.529872363993718e-09,False,4,0.0013497649924829602,solved,5.662838245422321e-10
G?o~E[,8,13,4,3.9999999965414017,-3.458598296646187e-09,False,4,0.0013979109935462475,solved,1.922722964148652e-10
G?o~Ec,8,12,4,3.999999997784153,-2.215847061393106e-09,False,4,0.0013718669943045825,solved,1.469079484083445e-10
G?o~Eg,8,12,4,3.999999997110674,-2.8893261116991198e-09,False,4,0.001404151989845559,solved,2.1750491144954947e-10
G?o~Ek,8,13,4,4.000000021373347,2.137334664809032e-08,False,4,0.0011361110082361847,solved,1.554172081365184e-08
G?o~Es,8,13,4,4.000000009080288,9.080287632912132e-09,False,4,0.001412860001437366,solved,7.518472424957322e-10
G?o~Ew,8,13,4,4.0000000031213245,3.1213245321737304e-09,False,4,0.0013862420164514333,solved,2.4005296149766563e-10
G?o~E{,8,14,4,3.99999994698402,-5.301598005047481e-08,False,4,0.0011022230028174818,solved,1.2042817689208775e-09
G?o~F?,8,11,4,4.000000013096751,1.3096751239061177e-08,False,4,0.0012046000047121197,solved,1.296268540926244e-09
G?o~FC,8,12,4,3.999999996887613,-3.112386792736288e-09,False,4,0.0013718950212933123,solved,2.2205229727143965e-10
G?o~FG,8,12,4,4.000000001795114,1.7951142794458974e-09,False,4,0.001438161008991301,solved,1.1639107598805881e-10
G?o~FK,8,13,4,4.000000012661871,1.2661870663066566e-08,False,4,0.0013986170233692974,solved,9.77991797507243e-10
G?o~FS,8,13,4,4.000000007582338,7.582338312772663e-09,False,4,0.0013903569779358804,solved,6.669911889137759e-10
G?o~FW,8,13,4,4.000000007806829,7.806828961065548e-09,False,4,0.0013114759931340814,solved,8.151454143227508e-10
G?o~F[,8,14,4,3.9999999923430787,-7.656921319210142e-09,False,4,0.0012511560053098947,solved,6.601959408943074e-10
G?o~F_,8,12,4,4.000000000708198,7.081979447320919e-10,False,4,0.0014086840092204511,solved,4.8120307847317595e-11
G?o~Fc,8,13,4,4.000000005435134,5.435134120546081e-09,False,4,0.0014210230147000402,solved,4.099878829849195e-10
G?o~Fg,8,13,4,4.0000000016120465,1.6120464962909864e-09,False,4,0.001386103976983577,solved,1.2628848463497503e-10
G?o~Fk,8,14,4,3.99999999958351,-4.164899536363009e-10,False,4,0.0012379399850033224,solved,6.126408727639614e-10
G?o~Fo,8,13,4,4.000000001183828,1.1838281466225453e-09,False,4,0.0013900419871788472,solved,8.689911985049175e-11
G?o~Fs,8,14,4,3.999999938611911,-6.138808883449087e-08,False,4,0.0011012479953933507,solved,6.495453952256951e-09
