GCvdn[,8,17,3,3.000000003185691,3.1856908222493985e-09,False,3,0.002987526007927954,solved,4.128027044986796e-10
GCvdnk,8,17,3,2.999999996721729,-3.2782709880052607e-09,False,3,0.003017520997673273,solved,5.122969016738582e-10
GCvdns,8,17,3,3.0000000039443337,3.944333748506779e-09,False,3,0.002479429997038096,solved,6.027399341075129e-10
GCvdnw,8,17,3,3.0000000218624514,2.1862451404786043e-08,False,3,0.0027425260050222278,solved,2.101618914718273e-09
GCvdn{,8,18,3,3.0000000068518267,6.851826661602445e-09,False,3,0.0026104759890586138,solved,6.371524686719876e-10
GCvdq{,8,16,3,3.0000000005824297,5.824296600565049e-10,False,3,0.003250680980272591,solved,1.7478813314365827e-09
GCvdr[,8,16,3,2.9999999979926435,-2.0073565032419083e-09,False,3,0.0025808869977481663,solved,2.0738966099997924e-13
GCvdrs,8,16,3,2.999999968261296,-3.1738704109329774e-08,False,3,0.14468721699086018,solved,1.4746127303016252e-08
GCvdrw,8,16,3,3.000000017139047,1.713904707045799e-08,False,3,0.0017387350089848042,solved,1.5852919609626824e-09
GCvdr{,8,17,3,3.0000000056538263,5.6538262960259544e-09,False,3,0.0019054980075452477,solved,4.921207024012577e-10
GCvdu{,8,17,3,2.999999999974178,-2.582201119594174e-11,False,3,0.0015417409886140376,solved,3.729755356575631e-11
GCvdvS,8,16,3,2.999999996916614,-3.0833859909762396e-09,False,3,0.001943963987287134,solved,2.3862597817788823e-09
GCvdv[,8,17,3,3.000000014277119,1.4277119042560571e-08,False,3,0.001859450014308095,solved,1.3960876923241388e-09
GCvdvs,8,17,3,2.999999993646591,-6.353408910086955e-09,False,3,0.0016529800195712596,solved,1.0297318553398327e-12
GCvdvw,8,17,3,2.9999999980787995,-1.921200531995737e-09,False,3,0.001867626007879153,solved,6.606788774580576e-10
GCvdv{,8,18,3,3.0000000061248975,6.124897478088087e-09,False,3,0.0017644409963395447,solved,5.654737784454633e-10
GCvdz{,8,18,3,3.0000000097143054,9.714305360120079e-09,True,3,0.002141550008673221,solved,8.683651490354986e-10
GCvd|{,8,18,3,3.0000000039543115,3.95431154487369e-09,True,3,0.001592800981597975,solved,4.406976362453733e-10
GCvd}{,8,18,3,3.000000006507249,6.507248961895584e-09,True,3,0.0017207780038006604,solved,6.433363597494035e-10
